KIT ID,Текущий путь KIT,Текущая категория,Родитель KIT,Скрыта в меню,Дубль названия в KIT,Дубль полного пути,Предлагаемое название,Путь Ozon,Уровень Ozon,Ozon description_category_id,Ozon type_id,Тип совпадения,Оценка совпадения,Уверенность,Предлагаемое действие,Комментарий
01a0baa6-2af4-7de1-bdb7-d927d43c24ec,Мебель для персонала > Оникс > Системы хранения,Системы хранения,Оникс,Нет,Да,Нет,Аксессуар для хранения коллекций,Антиквариат и коллекционирование > Коллекционирование > Аксессуар для хранения коллекций,type,,93830,Нечёткое совпадение,76.6,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0baa6-353a-72ab-9869-817337408d75,Мебель для персонала > Оникс > Системы хранения > Шкафы опорные/приставные,Шкафы опорные/приставные,Системы хранения,Нет,Нет,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Нечёткое совпадение,82.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0bac9-7f9e-7b9b-8cab-84f640b61820,Кабинеты руководителей > Оникс Директ,Оникс Директ,Кабинеты руководителей,Нет,Нет,Нет,Тоник,"Продукты питания Ozon Fresh > Соки, воды, напитки Ozon Fresh > Тоник",type,,96787,Нечёткое совпадение,70.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0bac9-8576-7818-b685-8010b712bfbc,Кабинеты руководителей > Оникс Директ > Тумбы,Тумбы,Оникс Директ,Нет,Да,Нет,Комоды и тумбы,Мебель > Комоды и тумбы,category,80711064,,Нечёткое совпадение,80.9,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0baca-a43e-76ed-b341-6b6392076d06,Мебель для персонала > Оникс > Системы хранения > Гардеробы,Гардеробы,Системы хранения,Нет,Да,Нет,Гардеробная система,Мебель > Шкафы > Гардеробная система,type,,95472,Нечёткое совпадение,75.9,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0baca-da53-77c0-aa0c-69717d2f476e,Мебель для персонала > Оникс > Системы хранения > Шкафы высокие,Шкафы высокие,Системы хранения,Нет,Да,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Нечёткое совпадение,82.6,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0bacb-ca61-76a5-b4c6-a02f7d404aff,Мебель для персонала > Оникс > Системы хранения > Шкафы средние,Шкафы средние,Системы хранения,Нет,Да,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Нечёткое совпадение,82.6,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0bacc-3c73-79ee-9056-250e9e2929ab,Мебель для персонала > Оникс > Системы хранения > Шкафы низкие,Шкафы низкие,Системы хранения,Нет,Да,Нет,Шкафы,Мебель > Шкафы,category,17027919,,Нечёткое совпадение,82.6,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0baf7-eca0-764c-a159-1d8db38e9a13,Аксессуары > Навесные аксессуары,Навесные аксессуары,Аксессуары,Нет,Нет,Нет,Аксессуары,Одежда > Аксессуары,category,41777465,,Нечёткое совпадение,83.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0bb14-d917-7376-a8e3-7f5699d2bc7b,Мебель для персонала > Оникс Вуд > Рабочие станции > Линейные рабочие станции,Линейные рабочие станции,Рабочие станции,Нет,Нет,Нет,Брюки рабочие,Одежда > Спецодежда > Брюки рабочие,type,,93059,Нечёткое совпадение,76.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
